0.55|1.02762|0.801|1.0|216.10667|1.0|0.987|200.63782|22050|133.288|0|0.826|0|1|4|4765152|-10.351
0.491|0.0|0.553|1.0|232.38095|1.0|1.0|204.50975|22050|126.007|0|0.653|8|0|4|5124000|-8.712
0.717|0.08005|1.0|1.0|204.32|1.0|0.982|193.67184|22050|101.211|0|0.264|2|1|4|4505256|-15.084
0.554|4.99229|0.598|1.0|233.0|1.0|0.985|223.84036|22050|193.1|0|0.02|4|1|4|5137650|-12.858
0.606|0.37048|0.612|1.0|617.62667|1.0|0.224|605.91311|22050|100.954|0|0.155|3|1|3|13618668|-19.753
0.491|0.0|0.553|1.0|232.38095|1.0|1.0|204.50975|22050|126.007|0|0.653|8|0|4|5124000|-8.712
0.29|0.23324|0.065|1.0|176.86667|1.0|1.0|172.28045|22050|123.623|0|0.751|7|1|4|3899910|-5.892
0.255|0.17646|0.243|1.0|286.44|1.0|1.0|273.1015|22050|206.247|0|0.07|1|1|4|6316002|-11.792
0.407|0.25556|0.454|1.0|222.25152|1.0|1.0|210.09415|22050|101.049|0|0.841|10|1|4|4900646|-6.875
0.466|0.08145|0.547|1.0|229.07737|1.0|1.0|224.4673|22050|126.03|0|0.868|11|1|4|5051156|-5.492
0.585|0.0|0.568|1.0|211.76721|1.0|1.0|206.16998|22050|90.933|0|0.564|9|1|4|4669467|-5.413
0.689|0.27596|0.96|1.0|145.46667|1.0|1.0|134.93696|22050|132.061|0|0.871|7|1|4|3207540|-18.975
0.516|0.37782|0.611|1.0|247.94667|1.0|0.378|237.64463|22050|140.043|0|0.869|6|1|4|5467224|-2.664
0.372|0.23147|0.262|1.0|217.34667|1.0|0.989|193.70086|22050|101.684|0|0.52|7|1|4|4792494|-12.814
0.427|0.1044|0.192|1.0|213.0|1.0|0.981|202.1181|22050|133.113|0|0.33|4|1|4|4696650|-10.476
0.108|4.28989|0.0|1.0|367.42667|1.0|1.0|363.0498|22050|91.619|0|0.326|1|1|4|8101758|-10.041
0.393|0.0|0.413|1.0|253.93488|1.0|1.0|243.10132|22050|91.47|0|0.203|4|0|4|5599264|-9.151
0.583|0.0|0.567|1.0|231.4|1.0|0.986|223.13796|22050|101.067|0|0.087|11|1|4|5102370|-7.99
0.311|0.13365|0.546|1.0|241.58667|1.0|0.965|238.67791|22050|78.691|0|0.16|8|0|4|5326986|-0.9
0.221|0.48717|0.0|1.0|289.8|1.0|1.0|286.16853|22050|147.448|0|0.965|4|0|4|6390090|-7.059
0.321|0.0|0.373|1.0|282.90667|1.0|1.0|271.86503|22050|162.06|0|0.315|6|1|4|6238092|-4.301
0.437|0.26109|0.205|1.0|225.98308|1.0|0.992|222.15692|22050|106.97|0|0.823|1|1|4|4982927|-4.282
0.561|0.06971|0.044|1.0|215.98667|1.0|1.0|210.61079|22050|100.01|0|0.556|1|1|4|4762506|-9.119
0.04|0.08127|0.0|1.0|182.25746|1.0|1.0|174.85787|22050|92.048|0|0.302|5|1|4|4018777|-7.407
0.23|0.15098|0.136|1.0|252.52|1.0|0.901|246.20698|22050|140.031|0|0.426|2|1|4|5568066|-5.231
0.756|0.0|0.823|1.0|168.0|1.0|0.0|163.602|22050|86.786|0|0.063|1|1|4|3704400|-15.765
0.586|0.0|0.675|1.0|192.60186|1.0|1.0|192.60185|22050|101.025|0|0.684|2|1|4|4246871|-3.802
0.341|0.13932|0.561|1.0|224.42667|1.0|0.662|213.25206|22050|79.823|0|0.799|6|0|3|4948608|-4.083
0.542|0.0|0.537|1.0|321.09333|1.0|1.0|309.8761|22050|159.779|0|0.224|5|1|4|7080108|-4.939
0.472|0.0|0.426|1.0|247.38463|1.0|1.0|242.67755|22050|130.025|0|0.424|0|1|4|5454831|-3.643
0.715|2.07819|0.798|1.0|217.40658|1.0|0.44|208.79383|22050|151.989|0|0.151|6|1|3|4793815|-5.131
0.555|0.30726|0.594|1.0|200.46667|1.0|0.965|189.99147|22050|90.072|0|0.0|4|1|4|4420290|-5.042
0.6|3.31465|0.637|1.0|210.88|1.0|0.839|203.73188|22050|89.916|0|0.504|7|1|4|4649904|-7.311
0.55|0.18531|0.391|1.0|231.13333|1.0|0.988|222.35429|22050|90.382|0|0.15|1|0|4|5096490|-5.982
0.55|0.18531|0.391|1.0|231.13333|1.0|0.988|222.35429|22050|90.382|0|0.15|1|0|4|5096490|-5.982
0.47|0.27923|0.171|1.0|248.36|1.0|1.0|240.26848|22050|124.038|0|0.857|6|0|4|5476338|-7.76
0.678|0.19116|0.538|1.0|239.77279|1.0|1.0|227.43365|22050|173.945|0|0.665|1|1|4|5286990|-4.911
0.55|0.10308|0.495|1.0|236.0|1.0|0.988|228.36245|22050|74.517|0|0.197|0|1|4|5203800|-8.531
0.42|0.0|0.26|1.0|160.01333|1.0|0.132|154.67392|22050|132.02|0|0.391|0|1|3|3528294|-4.0
0.458|0.0|0.34|1.0|196.32|1.0|1.0|191.81424|22050|110.093|0|0.619|4|0|4|4328856|-5.75
0.426|0.0|0.088|1.0|177.73333|1.0|1.0|177.73334|22050|173.0|0|0.302|7|1|4|3919020|-3.789
0.671|0.26376|0.727|1.0|234.56|1.0|1.0|222.92317|22050|119.723|0|0.777|6|0|4|5172048|-8.004
0.585|0.3278|0.45|1.0|162.46667|1.0|1.0|150.9181|22050|105.39|0|0.641|6|1|4|3582390|-5.852
0.347|0.18086|0.496|1.0|267.26667|1.0|0.701|260.86458|22050|190.262|0|0.236|2|1|1|5893230|-13.526
0.523|0.0|0.548|1.0|239.98667|1.0|1.0|230.21424|22050|145.156|0|0.06|11|1|4|5291706|-6.777
0.584|0.26141|0.527|1.0|219.32|1.0|0.946|219.32001|22050|140.077|0|0.314|1|1|4|4836006|-6.07
0.713|0.35415|0.62|1.0|240.73333|1.0|0.982|225.99982|22050|100.041|0|0.419|7|1|4|5308170|-4.065
0.713|0.35415|0.62|1.0|240.73333|1.0|0.982|225.99982|22050|100.041|0|0.419|7|1|4|5308170|-4.065
0.814|0.0|1.0|1.0|298.24|1.0|0.891|278.55819|22050|169.11|0|0.259|2|1|3|6576192|-2.665
0.516|2.71093|0.512|1.0|237.3|1.0|0.94|230.08073|22050|119.992|0|0.39|10|1|4|5232465|-5.829
0.413|3.84871|0.159|1.0|213.45333|1.0|0.822|203.45905|22050|107.033|0|0.905|1|0|4|4706646|-4.404
0.601|3.35528|0.559|1.0|305.77333|1.0|1.0|290.2146|22050|154.198|0|0.418|1|0|4|6742302|-9.621
0.505|0.22644|0.426|1.0|237.37333|1.0|0.975|224.87365|22050|83.024|0|0.087|4|0|4|5234082|-6.247
0.495|0.20966|0.541|1.0|277.77637|1.0|1.0|269.99002|22050|116.51|0|0.819|0|1|4|6124969|-6.437
0.38|0.1683|0.343|1.0|213.50667|1.0|1.0|209.18277|22050|136.024|0|0.43|9|0|4|4707822|-5.137
0.516|2.71093|0.512|1.0|237.3|1.0|0.94|230.08073|22050|119.992|0|0.39|10|1|4|5232465|-5.829
0.4|0.34245|0.085|1.0|234.04|1.0|1.0|221.60544|22050|169.938|0|0.427|1|0|4|5160582|-8.705
0.736|0.18086|0.923|1.0|275.77333|1.0|1.0|263.10531|22050|200.149|0|0.239|10|0|4|6080802|-16.235
0.593|3.47138|0.726|1.0|167.65333|1.0|1.0|156.57215|22050|78.967|0|0.035|8|1|4|3696756|-9.288
0.372|2.60063|0.128|1.0|169.13043|1.0|1.0|163.42785|22050|137.864|0|0.266|6|1|4|3729326|-8.875
0.46|0.06385|0.653|1.0|180.66667|1.0|1.0|172.16435|22050|105.504|0|0.434|2|1|4|3983700|-8.622
0.859|0.12776|0.861|1.0|248.58667|1.0|1.0|240.53551|22050|80.846|0|0.135|2|1|4|5481336|-5.32
0.55|0.67986|0.669|1.0|193.4|1.0|0.984|190.69388|22050|124.312|0|0.803|9|0|4|4264470|-9.735
0.26|0.0|0.2|1.0|242.65143|1.0|0.555|242.65143|22050|76.502|0|0.015|9|1|4|5350464|-6.397
0.51|0.84721|0.785|1.0|281.53333|1.0|1.0|276.63093|22050|167.114|0|0.063|7|0|4|6207810|-1.958
0.502|0.0|0.608|1.0|225.93333|1.0|1.0|225.93333|22050|123.577|0|0.841|3|0|4|4981830|-10.884
0.397|3.11147|0.332|1.0|218.66667|1.0|0.744|208.45714|22050|74.442|0|0.209|9|0|4|4821600|-13.596
0.466|0.15683|0.617|1.0|182.89333|1.0|0.965|170.74794|22050|116.992|0|0.889|1|0|4|4032798|-5.181
0.67|1.35533|0.847|1.0|191.2873|1.0|0.819|170.55057|22050|67.425|0|0.003|6|1|3|4217885|-28.484
0.851|0.0|0.648|1.0|193.02667|1.0|1.0|180.99374|22050|152.669|0|0.119|0|1|4|4256238|-8.464
0.532|0.0|0.471|1.0|530.25333|1.0|0.991|490.20807|22050|78.628|0|0.623|11|0|4|11692086|-10.493
0.558|2.86186|0.395|1.0|292.4|1.0|0.996|285.98277|22050|98.407|0|0.2|1|1|4|6447420|-10.338
0.281|0.20898|0.717|1.0|261.26667|1.0|1.0|249.93379|22050|152.167|0|0.441|1|1|4|5760930|-6.909
0.075|2.39166|0.001|1.0|189.69333|1.0|0.977|186.30531|22050|113.029|0|0.946|2|1|4|4182738|-4.922
0.224|0.4005|0.191|1.0|291.10667|1.0|1.0|273.52526|22050|92.409|0|0.496|10|1|4|6418902|-6.178
0.501|0.44109|0.484|1.0|257.76|1.0|1.0|235.5142|22050|123.855|0|0.247|0|1|4|5683608|-4.325
0.379|0.0|0.367|1.0|217.17333|1.0|0.995|213.91383|22050|171.888|0|0.594|9|0|4|4788672|-2.884
0.687|0.17333|0.733|1.0|102.85333|1.0|0.839|94.27882|22050|110.14|0|0.854|9|1|4|2267916|-16.709
0.687|0.17333|0.733|1.0|102.85333|1.0|0.839|94.27882|22050|110.14|0|0.854|9|1|4|2267916|-16.709
0.302|0.36508|0.241|1.0|199.42667|1.0|1.0|181.33043|22050|79.811|0|0.088|6|0|4|4397358|-7.562
0.314|0.0|0.094|1.0|293.90667|1.0|0.764|282.19791|22050|76.947|0|0.081|11|0|4|6480642|-8.983
0.682|1.22512|0.739|1.0|460.18667|1.0|1.0|460.18668|22050|116.834|0|0.141|2|0|4|10147116|-15.796
0.819|0.4293|0.932|1.0|225.94667|1.0|0.813|216.05007|22050|108.031|0|0.774|8|1|4|4982124|-8.685
0.386|0.0|0.472|1.0|265.4|1.0|1.0|265.39999|22050|127.133|0|0.962|11|0|4|5852070|-11.6
0.485|0.5444|0.549|1.0|180.26667|1.0|1.0|172.94803|22050|148.491|0|0.0|9|1|4|3974880|-10.456
0.185|0.11315|0.0|1.0|204.72|1.0|1.0|202.51864|22050|89.809|0|0.61|1|0|4|4514076|-9.799
0.465|0.0|0.699|1.0|217.06667|1.0|0.531|204.30077|22050|141.357|0|0.439|2|1|4|4786320|-10.969
0.288|0.2741|0.132|1.0|203.78667|1.0|1.0|188.79565|22050|113.046|0|0.667|5|0|4|4493496|-10.96
0.17|0.07596|0.38|1.0|197.62667|1.0|1.0|195.01859|22050|94.033|0|0.787|11|1|4|4357668|-5.088
0.421|0.0|0.413|1.0|240.0|1.0|1.0|235.14268|22050|121.918|0|0.663|7|0|4|5292000|-5.267
0.122|0.09764|0.0|1.0|227.0|1.0|1.0|221.44871|22050|101.013|0|0.545|9|1|4|5005350|-7.51
0.364|0.29279|0.507|1.0|333.62667|1.0|0.978|333.62668|22050|124.542|0|0.786|1|1|4|7356468|-6.771
0.611|2.21751|0.573|1.0|241.02667|1.0|0.988|225.62249|22050|143.966|0|0.38|6|1|4|5314638|-7.878
0.549|0.0|0.478|1.0|267.62667|1.0|0.978|263.29687|22050|133.034|0|0.254|6|1|4|5901168|-6.112
0.34|0.0|0.527|1.0|314.68|1.0|0.764|305.56299|22050|74.038|0|0.012|5|0|4|6938694|-8.235
0.681|0.0688|0.847|1.0|243.26984|1.0|0.94|239.241|22050|130.007|0|0.412|0|1|4|5364100|-12.686
0.327|0.0|0.432|1.0|308.30667|1.0|0.976|299.67093|22050|90.038|0|0.415|2|1|4|6798162|-5.473
0.532|0.0|0.583|1.0|253.90866|1.0|0.115|243.15356|22050|164.827|0|0.14|1|1|4|5598686|-4.926
0.288|0.2741|0.132|1.0|203.78667|1.0|1.0|188.79565|22050|113.046|0|0.667|5|0|4|4493496|-10.96
0.553|0.41769|0.772|1.0|213.92|1.0|1.0|207.0117|22050|115.182|0|0.816|1|0|4|4716936|-7.218
0.657|0.1454|0.728|1.0|198.36|1.0|1.0|189.39356|22050|90.41|0|0.578|2|1|4|4373838|-6.965
0.657|0.1454|0.728|1.0|198.36|1.0|1.0|189.39356|22050|90.41|0|0.578|2|1|4|4373838|-6.965
0.616|0.28449|0.479|1.0|177.57333|1.0|0.993|166.23166|22050|99.991|0|0.424|2|1|4|3915492|-11.362
0.265|0.28463|0.352|1.0|244.48|1.0|1.0|236.19918|22050|166.437|0|0.5|9|1|4|5390784|-11.7
0.068|0.0|0.0|1.0|278.42934|1.0|0.865|274.30893|22050|150.945|0|0.277|9|1|4|6139367|-7.673
0.403|0.21279|0.252|1.0|203.28|1.0|1.0|196.17379|22050|120.074|0|0.74|4|1|4|4482324|-5.251
0.676|0.0|0.72|1.0|275.22667|1.0|0.931|268.09179|22050|89.094|0|0.061|11|0|4|6068748|-3.979
0.624|0.59814|0.717|1.0|187.64|1.0|0.881|181.93415|22050|152.901|0|0.34|7|1|4|4137462|-8.25
0.338|0.17288|0.312|1.0|287.57333|1.0|0.8|282.40689|22050|149.968|0|0.154|11|0|4|6340992|-4.368
0.0|0.0|0.0|1.0|207.87016|1.0|1.0|207.87016|22050|96.998|0|0.324|5|1|4|4583537|-6.328
0.731|0.15755|0.397|1.0|288.38721|1.0|1.0|286.27302|22050|133.951|0|0.503|1|1|4|6358938|-4.592
0.755|4.6498|0.75|1.0|231.93333|1.0|0.839|221.68671|22050|76.788|0|0.436|9|1|4|5114130|-11.185
0.526|0.36571|0.319|1.0|196.34667|1.0|0.995|191.68073|22050|133.045|0|1.0|1|1|4|4329444|-4.135
0.477|0.63841|0.276|1.0|210.30667|1.0|1.0|201.58984|22050|182.323|0|0.096|8|1|4|4637262|-8.394
0.439|0.0|0.406|1.0|243.4|1.0|1.0|232.45497|22050|140.183|0|0.154|4|0|4|5366970|-3.555
0.876|0.5732|0.623|1.0|213.58667|1.0|1.0|204.65488|22050|87.122|0|0.305|7|1|4|4709586|-11.267
0.427|0.13433|0.438|1.0|232.82667|1.0|0.917|224.15964|22050|84.293|0|0.002|2|1|4|5133828|-10.282
0.758|0.26127|0.709|1.0|153.2517|1.0|0.935|143.04653|22050|105.006|0|0.271|0|1|4|3379200|-6.659
0.593|0.52939|0.616|1.0|150.37333|1.0|0.943|140.76517|22050|115.662|0|0.869|2|1|4|3315732|-8.054
0.448|0.0|0.59|1.0|177.56095|1.0|1.0|170.7073|22050|123.002|0|0.498|7|0|4|3915219|-4.008
0.24|0.34245|0.148|1.0|176.4|1.0|0.848|171.89152|22050|95.431|0|0.234|11|0|4|3889620|-8.885
0.88|0.39179|0.823|1.0|167.18667|1.0|0.37|150.91229|22050|69.864|0|0.22|9|0|3|3686466|-16.471
0.674|0.11615|0.829|1.0|262.96|1.0|0.996|246.01542|22050|127.319|0|0.887|2|1|4|5798268|-9.939
0.402|0.0|0.284|1.0|163.94449|1.0|1.0|151.35927|22050|81.987|0|0.52|0|1|4|3614976|-7.417
0.847|6.9834|0.68|1.0|276.45333|1.0|0.955|259.50041|22050|147.96|0|0.263|0|1|4|6095796|-7.355
0.462|0.0|0.818|1.0|67.60476|1.0|1.0|64.36571|22050|132.163|0|1.0|2|1|4|1490685|-10.748
0.406|0.07805|0.398|1.0|273.84|1.0|0.959|257.01007|22050|141.255|0|0.778|9|1|4|6038172|-4.034
0.584|0.19039|0.731|1.0|270.45333|1.0|0.998|255.68073|22050|108.434|0|0.872|0|1|4|5963496|-4.218
0.453|0.74449|0.284|1.0|194.76|1.0|0.728|185.98603|22050|117.742|0|0.131|9|0|3|4294458|-13.263
0.733|0.08712|1.0|1.0|180.48|1.0|0.952|175.08426|22050|138.324|0|0.438|10|1|4|3979584|-13.073
0.591|0.96857|0.712|1.0|225.22667|1.0|0.92|213.43782|22050|94.444|0|0.296|1|1|4|4966248|-14.12
0.591|0.96857|0.712|1.0|225.22667|1.0|0.92|213.43782|22050|94.444|0|0.296|1|1|4|4966248|-14.12
0.495|0.38825|0.367|1.0|227.8|1.0|1.0|214.64526|22050|117.54|0|0.776|2|1|4|5022990|-6.744
0.253|0.07891|0.246|1.0|209.4|1.0|1.0|201.41569|22050|147.186|0|0.435|1|0|4|4617270|-9.834
0.485|0.22005|0.449|1.0|160.70667|1.0|1.0|146.55855|22050|118.995|0|0.773|3|1|4|3543582|-6.182
0.399|0.0|0.269|1.0|206.54667|1.0|0.74|199.70902|22050|122.993|0|0.825|5|0|4|4554354|-7.323
0.561|0.47011|0.71|1.0|232.44|1.0|1.0|214.64526|22050|103.822|0|0.789|10|0|4|5125302|-8.923
0.906|0.25007|1.0|1.0|160.53333|1.0|0.901|153.51293|22050|115.256|0|0.535|11|1|4|3539760|-9.685
0.513|3.75583|0.608|1.0|189.25333|1.0|1.0|185.19075|22050|150.912|0|0.281|11|0|4|4173036|-12.888
0.526|0.0|0.568|1.0|199.2|1.0|1.0|196.93424|22050|134.127|0|0.461|9|1|4|4392360|-7.23
0.902|0.0|0.774|1.0|662.33333|1.0|0.812|662.33331|22050|137.956|0|0.712|5|1|4|14604450|-4.951
0.622|0.0|0.61|1.0|310.08|1.0|0.895|292.09542|22050|138.225|0|0.769|6|0|4|6837264|-6.947
0.084|0.15673|0.119|1.0|158.58667|1.0|0.873|153.4839|22050|121.329|0|0.234|10|1|4|3496836|-7.975
0.315|0.43011|0.084|1.0|124.16|1.0|0.92|117.54522|22050|115.883|0|0.42|3|1|4|2737728|-12.151
0.607|0.0|0.493|1.0|172.02667|1.0|0.696|164.00254|22050|136.984|0|0.626|3|1|4|3793188|-11.722
0.587|0.24912|0.722|1.0|269.17333|1.0|1.0|264.04571|22050|89.271|0|0.905|0|1|4|5935272|-8.195
0.447|0.11084|0.488|1.0|159.94667|1.0|1.0|143.92889|22050|112.589|0|0.775|8|1|4|3526824|-9.805
0.575|0.22073|0.507|1.0|467.64|1.0|0.985|443.73333|22050|100.554|0|0.225|9|0|3|10311462|-16.119
0.647|0.07741|0.54|1.0|289.77333|1.0|1.0|277.92544|22050|119.678|0|0.266|0|1|4|6389502|-16.763
0.244|0.11039|0.165|1.0|304.44|1.0|0.903|294.92245|22050|125.02|0|0.717|2|1|4|6712902|-8.773
0.288|0.11714|0.149|1.0|212.88|1.0|1.0|195.33206|22050|102.345|0|0.857|0|1|4|4694004|-7.842
0.37|0.08721|0.271|1.0|382.78082|1.0|1.0|371.57152|22050|104.354|0|0.883|7|1|4|8440317|-5.897
0.6|0.33075|0.496|1.0|256.24|1.0|1.0|245.09823|22050|97.867|0|0.4|8|1|4|5650092|-7.533
0.418|0.24744|0.448|1.0|149.30667|1.0|1.0|141.80426|22050|89.062|0|0.186|10|0|4|3292212|-13.101
0.34|2.10141|0.0|1.0|283.93333|1.0|1.0|269.63011|22050|122.964|0|0.948|0|1|4|6260730|-11.729
0.642|2.17687|0.688|1.0|198.90667|1.0|0.814|196.59175|22050|117.367|0|0.583|7|0|4|4385892|-11.277
0.395|0.35415|0.388|1.0|280.66667|1.0|1.0|272.01016|22050|141.014|0|0.544|11|1|4|6188700|-6.563
0.59|0.0|0.425|1.0|185.19401|1.0|0.969|178.1551|22050|91.51|0|0.168|7|1|4|4083528|-4.398
0.546|0.12168|0.637|1.0|214.30073|1.0|1.0|214.30072|22050|189.872|0|0.171|0|0|4|4725331|-6.351
0.457|0.09229|0.362|1.0|267.44|1.0|1.0|264.0283|22050|102.119|0|0.962|10|0|4|5897052|-5.652
0.758|0.0|0.739|1.0|304.81066|1.0|0.952|296.89615|22050|125.271|0|0.051|7|1|4|6721075|-6.263
0.604|0.0|0.602|1.0|284.28|1.0|0.917|271.4819|22050|83.128|0|0.102|0|1|4|6268374|-14.916
0.725|0.57741|0.905|1.0|237.38667|1.0|1.0|227.29433|22050|123.183|0|0.957|0|1|4|5234376|-8.047
0.567|0.36431|0.487|1.0|211.49333|1.0|0.878|205.14249|22050|144.982|0|0.865|9|1|4|4663428|-4.006
0.54|0.19442|0.502|1.0|315.96|1.0|1.0|299.97859|22050|100.092|0|0.138|2|1|4|6966918|-10.736
0.767|0.22603|0.643|1.0|226.73333|1.0|0.997|212.61351|22050|101.266|0|0.091|7|1|4|4999470|-8.09
0.383|1.13229|0.101|1.0|207.0|1.0|1.0|201.61306|22050|96.24|0|0.95|4|0|4|4564350|-12.612
0.522|0.09501|0.531|1.0|196.8|1.0|1.0|179.32771|22050|128.103|0|0.816|6|0|4|4339440|-10.526
0.503|1.03342|0.545|1.0|192.65333|1.0|1.0|184.27937|22050|91.958|0|0.053|1|1|4|4248006|-3.841
0.738|0.44698|0.731|1.0|196.2|1.0|1.0|181.80063|22050|181.588|0|0.047|0|0|4|4326210|-11.131
0.431|0.27887|0.328|1.0|195.08|1.0|1.0|184.96435|22050|120.107|0|0.079|1|1|4|4301514|-6.218
0.805|0.41229|0.823|1.0|223.46667|1.0|0.961|209.01442|22050|168.824|0|0.185|7|1|4|4927440|-7.522
0.546|1.11302|0.664|1.0|255.17333|1.0|1.0|242.97941|22050|132.934|0|0.942|4|1|4|5626572|-12.24
0.644|0.08698|0.956|1.0|161.90694|1.0|1.0|161.90694|22050|148.348|0|0.788|5|1|4|3570048|-6.282
0.18|0.38308|0.0|1.0|266.33333|1.0|1.0|252.72599|22050|88.903|0|0.46|0|1|4|5872650|-10.7
0.521|0.21469|0.628|1.0|287.44|1.0|1.0|274.08254|22050|94.775|0|0.982|1|1|4|6338052|-7.763
0.622|0.26667|0.619|1.0|190.17333|1.0|0.934|181.81805|22050|136.095|0|0.58|7|1|4|4193322|-4.455
0.412|3.20435|0.566|1.0|258.93333|1.0|0.826|249.17333|22050|123.011|0|0.92|0|1|4|5709480|-10.973
0.757|0.13347|0.842|1.0|210.88|1.0|1.0|206.58794|22050|127.316|0|0.736|7|1|4|4649904|-5.51
0.563|0.33751|0.69|1.0|244.92|1.0|1.0|235.20653|22050|105.854|0|1.0|5|1|4|5400486|-5.464
0.609|0.0|0.312|1.0|161.68422|1.0|1.0|161.68422|22050|94.984|0|0.772|2|1|4|3565137|-5.472
0.697|0.35025|0.645|1.0|162.46667|1.0|1.0|159.67202|22050|96.77|0|0.551|4|0|4|3582390|-10.13
0.835|0.29034|0.951|1.0|209.22667|1.0|0.993|194.89088|22050|89.554|0|0.206|2|1|3|4613448|-8.176
0.691|0.18553|0.662|1.0|235.77333|1.0|1.0|224.98395|22050|125.889|0|0.065|0|1|3|5198802|-6.132
0.735|0.33093|0.802|1.0|229.32|1.0|0.855|213.63519|22050|78.037|0|0.142|2|1|4|5056506|-12.154
0.528|0.17982|0.653|1.0|347.10667|1.0|1.0|340.20136|22050|165.98|0|0.708|10|1|4|7653702|-5.42
0.393|0.43537|0.079|1.0|150.2|1.0|1.0|141.76363|22050|100.25|0|0.435|1|1|4|3311910|-7.073
0.797|3.6107|0.835|1.0|205.66667|1.0|0.519|193.5093|22050|74.923|0|0.076|10|1|4|4534950|-6.997
0.48|0.37125|0.429|1.0|182.09333|1.0|1.0|167.3288|22050|115.587|0|0.921|7|1|4|4015158|-7.142
0.339|0.20027|0.263|1.0|259.89333|1.0|1.0|255.86068|22050|102.643|0|0.92|5|0|4|5730648|-9.118
0.645|0.37814|0.555|1.0|291.0|1.0|0.998|275.44091|22050|141.377|0|0.879|7|1|4|6416550|-15.919
0.417|1.02136|0.385|1.0|179.73333|1.0|1.0|168.6059|22050|115.914|0|0.274|9|0|3|3963120|-10.488
0.508|0.34825|0.599|1.0|250.42667|1.0|1.0|241.72553|22050|118.737|0|0.854|9|1|4|5521908|-5.7
0.632|1.04494|0.555|1.0|240.74998|1.0|0.847|232.41433|22050|128.172|0|0.204|3|1|4|5308537|-10.986
0.453|0.60349|0.331|1.0|165.4|1.0|1.0|165.39999|22050|88.827|0|0.321|1|1|4|3647070|-10.932
0.526|1.00322|0.439|1.0|388.34667|1.0|0.141|369.89388|22050|105.854|0|0.051|2|0|5|8563044|-11.211
